,tweet,prepro,label
299,"Bhabinkmtibmas melaksanakan giat Saling Sapa menjumpai bpk.Rosikin alamat Dusun Pejaten Desa Ayamalas, menyampiakan pesan kamtibmas agar tetap menjaga imun dan kesehatan supaya terhindar dari penularan covid-19. https://t.co/nwDQqsKWac","['bhabinkmtibmas', 'laksana', 'giat', 'sapa', 'jumpa', 'bpk', 'rosikin', 'alamat', 'dusun', 'pejaten', 'desa', 'ayamalas', 'menyampiakan', 'pesan', 'kamtibmas', 'jaga', 'imun', 'sehat', 'hindar', 'tular', 'covid']",positif
1105,#Jogja |  UPDATE Covid-19 DI Yogyakarta : Terjadi Penambahan 282 Kasus Baru Hari Ini - Tri  https://t.co/0RgOk2cr9U,"['jogja', 'update', 'covid', 'yogyakarta', 'tambah', 'tri']",positif
532,"Tahun 2021, Vaksin Covid-19 Jadi Prioritas utama Pemerintah Tangani Pandemi
ðŸ‘‡
https://t.co/iqjVsHjba9

#3m #lawancovid19 #satgascovid19 #ingatpesanibu #pakaimasker #jagajarak #ingatpesanibupakaimasker #jagajarakhindarikerumunan #hindarikerumanan #cucitangan #cucitanganpakaisabun https://t.co/a20Kfj8Rb5","['vaksin', 'covid', 'prioritas', 'utama', 'perintah', 'tangan', 'pandemi', 'm', 'lawancovid', 'satgascovid', 'ingatpesanibu', 'pakaimasker', 'jagajarak', 'ingatpesanibupakaimasker', 'jagajarakhindarikerumunan', 'hindarikerumanan', 'cucitangan', 'cucitanganpakaisabun']",negatif
942,"@xurbiaxendless Kalem ae papa mama sembuh isolasi mandiri kurleb 1 bulan sesak, lemas, ga bisa rasa + bau, pokoknya full gejala covid. Ga perlu ke RS. Stay safe aja.","['xurbiaxendless', 'kalem', 'ae', 'papa', 'mama', 'sembuh', 'isolasi', 'mandiri', 'kurleb', 'sesak', 'lemas', 'bau', 'pokok', 'full', 'gejala', 'covid', 'rs', 'stay', 'safe']",negatif
1205,"@gen987fm Setuju banget karna kan kasus covid 19 di Indonesia masih bertambah banyak banget yaa jadi yaa ga ada halangan buat gak setuju,,setuju banget gitu tanggapan aku","['gen', 'fm', 'tuju', 'banget', 'karna', 'covid', 'indonesia', 'tambah', 'banget', 'yaa', 'yaa', 'halang', 'tuju', 'tuju', 'banget', 'gitu', 'tanggap']",positif
1040,"Hari Kedua di 2021, Ada 29 Warga Kabupaten Subang Terkonfirmasi Covid-19

 https://t.co/xkt9YVD7FB","['warga', 'kabupaten', 'subang', 'konfirmasi', 'covid']",negatif
739,Menyambangi pasar tradisional merupakan kegiatan rutin  Piket Koramil 11/Polokarto untuk mengingatkan para warga agar tetap waspada dengan penyebaran covid 19. Pasar dinilai tempat yang beresiko tinggi terhadap terjadinya kerumunan masyarakat https://t.co/1yMlBE4ecK,"['sambang', 'pasar', 'tradisional', 'giat', 'rutin', 'piket', 'koramil', 'polokarto', 'warga', 'waspada', 'sebar', 'covid', 'pasar', 'nilai', 'resiko', 'kerumun', 'masyarakat']",positif
952,"Gubernur Jatim Khofifah Indar Parawansa Positif Terpapar Covid-19 

https://t.co/AbFkjGM69t","['gubernur', 'jatim', 'khofifah', 'indar', 'parawansa', 'positif', 'papar', 'covid']",negatif
1206,Terapkan Protokol Kesehatan Antisipasi Penyebaran Covid 19 Sat Polair Polres Jembrana Lakukan Patroli Sambang Di Pantai Gilimanuk Adakan Dialogis DenganÂ Nelayan. https://t.co/jmgmkCZ2iR,"['terap', 'protokol', 'sehat', 'antisipasi', 'sebar', 'covid', 'sat', 'polair', 'polres', 'jembrana', 'laku', 'patroli', 'sambang', 'pantai', 'gilimanuk', 'adakan', 'dialogis', 'nelayan']",negatif
845,"agustus yg harusnya ke thailand kaga jadi gegara covid sialan, 2021 kaga tau dah mo direschedule kapan kaga jelas mo refund jadi akun kredit ribet banget syaitooooon","['agustus', 'thailand', 'kaga', 'gegara', 'covid', 'sial', 'kaga', 'dah', 'mo', 'direschedule', 'kaga', 'mo', 'refund', 'akun', 'kredit', 'ribet', 'banget', 'syaitooooon']",positif
1252,"@roby_syahhputra Lah anak tetangga kena covid masa di contoh, meninggal lagiðŸ˜­ astagfirullah","['roby syahhputra', 'anak', 'tetangga', 'kena', 'covid', 'contoh', 'tinggal', 'astagfirullah']",negatif
806,"Serka Sunarno Piket Koramil 01/Skh memberikan himbauan Protokol Kesehatan  kepada pengunjung dan pedagang di pasar Cuplik Bulakan, tetap waspada, cegah menyebarnya virus Covid 19 dg mematuhi protokol kesehatan https://t.co/nMHoHgAn9D","['serka', 'sunarno', 'piket', 'koramil', 'skh', 'himbauan', 'protokol', 'sehat', 'unjung', 'dagang', 'pasar', 'cuplik', 'bulak', 'waspada', 'cegah', 'sebar', 'virus', 'covid', 'patuh', 'protokol', 'sehat']",positif
273,Tahun sekarang bakal jadi angkatan covid part 2 gak yaaðŸ¤”,"['angkat', 'covid', 'part', 'yaa']",netral
582,@KAI121 Min bayi 1tahun wajib menunjukan surat negativ covid?,"['kai', 'min', 'bayi', 'wajib', 'tunjuk', 'surat', 'negativ', 'covid']",positif
362,"Hasil swab negatif cok.. 

Covid 0 - 1 me https://t.co/9kdZOHI3cF","['hasil', 'swab', 'negatif', 'cok', 'covid', 'me']",positif
2,"Niat Hati Mau Ngantor 
Jangan Sampe Bikin Kamu Kena Corona Yaa 
Tetap Patuhi Terus Prokesnya

Sobat Polri, Tetap patuhi protokol kesehatan seperti menjaga jarak dan memakai masker ya #Covid-19 https://t.co/NcafzL36b2","['niat', 'hati', 'ngantor', 'sampe', 'kena', 'corona', 'yaa', 'patuh', 'prokesnya', 'sobat', 'polri', 'patuh', 'protokol', 'sehat', 'jaga', 'jarak', 'pakai', 'masker', 'covid']",positif
6,@nanasmudaaw Virus keparat itu covid,"['nanasmudaaw', 'virus', 'keparat', 'covid']",negatif
311,Pemerintah telah menetapkan tahapan-tahapan terkait program vaksinasi COVID-19 yang akan diberikan secara gratis bagi seluruh masyarakat Indonesia setelah berkonsultasi dengan Indonesia Technical Advisory Group on Imminization (ITAGI). https://t.co/6Bm8A7xKCe,"['perintah', 'tetap', 'tahap', 'tahap', 'kait', 'program', 'vaksinasi', 'covid', 'gratis', 'masyarakat', 'indonesia', 'konsultasi', 'indonesia', 'technical', 'advisory', 'group', 'on', 'imminization', 'itagi']",positif
1224,"@1trenggalek @pasilaju Tangkap dan ringkus pembuat hoax vaksin Covid. !
Bikin onar..  berusaha membuat keragu2an rakyat.","['trenggalek', 'pasilaju', 'tangkap', 'ringkus', 'buat', 'hoax', 'vaksin', 'covid', 'onar', 'usaha', 'ragu', 'an', 'rakyat']",negatif
918,"""Vaksinasi Covid-19 di Amerika Gunakan Sistem Drive Thru, Ini Videonya"" https://t.co/rjKXQDkKO7","['vaksinasi', 'covid', 'amerika', 'sistem', 'drive', 'thru', 'video']",netral
1321,Giat sambang dan sosialisasi Adaptasi Kebiasaan Baru ( AKB ) terhadap warga masyarakat Desa Kalihurip guna antisipasi penyakit virus Corona (Covid 19). https://t.co/mBPnuJkYqL,"['giat', 'sambang', 'sosialisasi', 'adaptasi', 'biasa', 'akb', 'warga', 'masyarakat', 'desa', 'kalihurip', 'antisipasi', 'sakit', 'virus', 'corona', 'covid']",positif
215,"Terimakasih 2020 untuk segala hal mengejutkan, terkait Covid-19, kabar libur 2 minggu, batal UNBK, anjuran 3M, wisudah online, PPDB dan ospek online serta pembelajaran daring. Selamat tahun baru 2021, semoga segala harap yang belum terwujud di 2020 bisa di wujudkan di 2021âœ¨","['terimakasih', 'kejut', 'kait', 'covid', 'kabar', 'libur', 'minggu', 'batal', 'unbk', 'anjur', 'm', 'wisudah', 'online', 'ppdb', 'ospek', 'online', 'ajar', 'daring', 'selamat', 'moga', 'harap', 'wujud', 'wujud']",positif
551,@BungkusTukang @f_purwatmo @RachlanNashidik Mwngandung covid,"['bungkustukang', 'f purwatmo', 'rachlannashidik', 'mwngandung', 'covid']",netral
27,"c. Total 273 pasien positif COVID-19 telah meninggal dunia
d. Jumlah suspek dalam pemantauan 329 orang","['c', 'total', 'pasien', 'positif', 'covid', 'tinggal', 'dunia', 'suspek', 'pantau', 'orang']",negatif
930,Gubernur jatim positif covid 19,"['gubernur', 'jatim', 'positif', 'covid']",negatif
697,"Wajib jaga jarak guna mencegah penularan covid-19!

#jagajarakhindarikerumunan https://t.co/KIZPyMoNmw","['wajib', 'jaga', 'jarak', 'cegah', 'tular', 'covid', 'jagajarakhindarikerumunan']",netral
890,@belowtheskye of course this is sucks . covid gak ilangÂ² dan aku gaiso dolan,"['belowtheskye', 'of', 'course', 'this', 'is', 'sucks', 'covid', 'ilang', 'gaiso', 'dolan']",negatif
1298,"Sebuah Cerita, Covid-19 Itu Nyata

https://t.co/MCsfojnNbh

@BloggerEnergy #NewPostBE","['cerita', 'covid', 'nyata', 'bloggerenergy', 'newpostbe']",positif
666,"seneng banget liat updatean pada sama keluarga nya, kalo ga covid mesti pada keluar sama temen apa pacar khann xi","['neng', 'banget', 'liat', 'updatean', 'keluarga', 'covid', 'mesti', 'temen', 'pacar', 'khann', 'xi']",negatif
682,"@chocolateprpl Iyaaa..
Alhamdulillah kamis pagi aku dapet RS tp bukan RS rujukan karna bener2 penuh semua. Sekarang di RS swasta yg bisa nanganin pasien covid. Alhamdulillah sudah mulai membaik :)","['chocolateprpl', 'iyaaa', 'alhamdulillah', 'kamis', 'pagi', 'dapet', 'rs', 'tp', 'rs', 'rujuk', 'karna', 'bener', 'penuh', 'rs', 'swasta', 'nanganin', 'pasien', 'covid', 'alhamdulillah', 'baik']",positif
256,"#SobatKom, Organisasi Kesehatan Dunia (WHO) menyerukan agar masyarakat tidak memberikan stigma negatif terkait COVID-19. Yuk simak apa saja yang perlu kita hindari agar mencegah stigma negatif muncul.

Repost @IndonesiaBaikId https://t.co/C3oeeQmnpi","['sobatkom', 'organisasi', 'sehat', 'dunia', 'who', 'seru', 'masyarakat', 'stigma', 'negatif', 'kait', 'covid', 'yuk', 'simak', 'hindar', 'cegah', 'stigma', 'negatif', 'muncul', 'repost', 'indonesiabaikid']",negatif
25,"Adapun rincian 233 kasus positif COVID-19 tersebut antara lain sebagai berikut:
1.Kasus 12268, 12269, 12272, 12274, 12278, 12298, 12347 (Riwayat : 7 kasus hasil tracing kontak kasus 9397)
2.Kasus 12273, 12284, 12286 dan 12296 (Riwayat : 4 kasus hasil tracing kontak kasus 10060)","['rincian', 'positif', 'covid', 'riwayat', 'hasil', 'tracing', 'kontak', 'riwayat', 'hasil', 'tracing', 'kontak']",negatif
336,"Menghadiri pernikahan online kesekian kali nya dalam era covid ini. 

Semoga tahun ini bisa segera bersilaturahmi secara offline. 

Barakallah @fadhilahaaa dan suami. Sakinah mawaddah wa rahmah sampai surga. https://t.co/iltQXouFfa","['hadir', 'nikah', 'online', 'sekian', 'kali', 'era', 'covid', 'moga', 'silaturahmi', 'offline', 'barakallah', 'fadhilahaaa', 'suami', 'sakinah', 'mawaddah', 'wa', 'rahmah', 'surga']",positif
47,"Buat para nakes tolong dicek inbox SMS kalian ya. Peduli Covid ngasih informasi jadwal vaksinasi buat kalian.

Kalo gak ada sms masuk, kalian juga bisa cek jadwal vaksinasi di https://t.co/YpfB0fKnIv. Gampang kok, kalian nanti cuma disuruh masukkin NIK. Selamat mencoba!!!","['nakes', 'tolong', 'cek', 'inbox', 'sms', 'peduli', 'covid', 'ngasih', 'informasi', 'jadwal', 'vaksinasi', 'sms', 'masuk', 'cek', 'jadwal', 'vaksinasi', 'gampang', 'suruh', 'masukkin', 'nik', 'selamat', 'coba']",positif
106,@yumminami RM0 Jangan takut untuk menegur mereka yang tidak menjaga jarak fizikal dan enggan amalkan norma baharu. Kita jaga kita. Bersama putuskan rantaian COVID-19.,"['yumminami', 'rm', 'takut', 'tegur', 'jaga', 'jarak', 'fizikal', 'enggan', 'amal', 'norma', 'baharu', 'jaga', 'putus', 'rantai', 'covid']",positif
998,"Telah Kucurkan Dana Rp307 Miliar, Muhammadiyah: Pandemi Covid-19 Bukan Konspirasi https://t.co/ld7kzZVf3u https://t.co/ALPuszDAqH","['kucur', 'dana', 'rp', 'miliar', 'muhammadiyah', 'pandemi', 'covid', 'konspirasi']",negatif
55,2021 kita semua cepet divaksin covid 19 amiin ðŸ™,"['cepet', 'vaksin', 'covid', 'amiin']",positif
917,"Disiang hari pun personil Polsek Buayan Aiptu Tupar &amp; Bripka Hari masih melakukan kegiatan Operasi Yustisi penegakan Disiplin Pro Kes guna memutus mata rantai penyebaran Covid-19 di Buayan yaitu menerapkan 3M- Memakai masker - Menjaga Jarak- Mencuci tangan dg sabun,Sabtu, 2/1/21 https://t.co/3oQbKR1fl2","['siang', 'personil', 'polsek', 'buayan', 'aiptu', 'tupar', 'bripka', 'giat', 'operasi', 'yustisi', 'tega', 'disiplin', 'pro', 'kes', 'putus', 'mata', 'rantai', 'sebar', 'covid', 'buayan', 'terap', 'm', 'pakai', 'masker', 'jaga', 'jarak', 'cuci', 'tangan', 'sabun', 'sabtu']",positif
213,Awal 2021: Konfirmasi Positif Covid-19 di Indonesia Konsisten di Atas 7.900 dalam 4 Hari Terakhir https://t.co/LaKr7r5zhJ,"['konfirmasi', 'positif', 'covid', 'indonesia', 'konsisten']",negatif
120,"PLN Perpanjang Stimulus Covid-19 Hingga Maret 2021
https://t.co/3LAMjC4pqa","['pln', 'panjang', 'stimulus', 'covid', 'maret']",positif
700,Selamat Pagi dan Selamat Tahun Baru 2021 Sahabat Lantas Gianyar. Pagi hari ini situasi arus lalu lintas jalan Raya Ubud Gianyar terpantau dalam keadaan aman dan lancar.kepada pengguna jalan agar selalu berhati-hati dalam berlalu lintas serta ikuti protokol kesehatan Covid 19. https://t.co/qKLl2DHHAd,"['selamat', 'pagi', 'selamat', 'sahabat', 'lantas', 'gianyar', 'pagi', 'situasi', 'arus', 'lintas', 'jalan', 'raya', 'ubud', 'gianyar', 'pantau', 'aman', 'lancar', 'guna', 'jalan', 'hati', 'hati', 'lintas', 'ikut', 'protokol', 'sehat', 'covid']",positif
859,@gueblgapa Lingkungan gw banyak covid lgi,"['gueblgapa', 'lingkung', 'gw', 'covid', 'lgi']",positif
72,Covid ngerepotin bgt ajg,"['covid', 'ngerepotin', 'bgt', 'ajg']",negatif
631,Beternak Kelinci Ternyata Menguntungkan Dimasa Pandemi Covid 19.  https://t.co/JZwXKgbZtg,"['ternak', 'kelinci', 'untung', 'masa', 'pandemi', 'covid']",positif
979,"@PutraErlangga_ TERBUKTI SUDAH,GOYANG UBUR2 mmd TAK MAMPU MENCEGAH WABAH COVID-19,..........!!!","['putraerlangga', 'bukti', 'goyang', 'ubur', 'mmd', 'cegah', 'wabah', 'covid']",positif
45,Alesan ninjaku kalau diajak pergi tapi gak punya uang adalah udah dirumah aja lagi covid ini bahaya ðŸ¥³ðŸ¥³,"['alesan', 'ninjaku', 'ajak', 'pergi', 'uang', 'udah', 'rumah', 'covid', 'bahaya']",positif
978,@ItsYourDeeDee Obat covid ðŸ˜Œ,"['itsyourdeedee', 'obat', 'covid']",netral
523,"@ilove_vonnie And it will be worse 2 weeks after Christmas and 2 weeks after NYE-New Year's.

In our area the ICU's, cardiac units, telemetry, and step-down units have all been converted to covid-19 ICU. If you get aðŸ«€attack, you're outta luck.","['ilove vonnie', 'and', 'it', 'will', 'be', 'worse', 'weeks', 'after', 'christmas', 'and', 'weeks', 'after', 'nye', 'new', 'year', 's', 'in', 'our', 'area', 'the', 'icu', 's', 'cardiac', 'units', 'telemetry', 'and', 'step', 'down', 'units', 'have', 'all', 'been', 'converted', 'to', 'covid', 'icu', 'if', 'you', 'get', 'a', 'attack', 'you', 're', 'outta', 'luck']",positif
1063,"Perkembangan Covid-19,  Sabtu, 2 Januari 2021
https://t.co/RpFKhqUYKU","['kembang', 'covid', 'sabtu', 'januari']",negatif
832,"Polres Kediri laksanakan Penegakan Hukum Proktokol Kesehatan Covid 19 di wilayah Hukum Polres Kediri
-
@pidpolreskediri
#polreskediri #kediri #polripromoter #JogoJawaTimur #JatimBermasker https://t.co/imx1t4SNYK","['polres', 'diri', 'laksana', 'tega', 'hukum', 'proktokol', 'sehat', 'covid', 'wilayah', 'hukum', 'polres', 'diri', 'pidpolreskediri', 'polreskediri', 'diri', 'polripromoter', 'jogojawatimur', 'jatimbermasker']",netral
1172,@SibandaSibbs I hope and pray that you have now moved from the notion that Covid is being 'imported' from other countries &amp; not 'produced' locally.,"['sibandasibbs', 'i', 'hope', 'and', 'pray', 'that', 'you', 'have', 'now', 'moved', 'from', 'the', 'notion', 'that', 'covid', 'is', 'being', 'imported', 'from', 'other', 'countries', 'not', 'produced', 'locally']",negatif
533,"Kasus Covid-19 Masih Tinggi, Palembang Masuk Zona Orange https://t.co/AXqDwEiMm4","['covid', 'palembang', 'masuk', 'zona', 'orange']",negatif
465,"Tetap patuhi protokol kesehatan dengan menerapkan 3M supaya terhindar dari penyebaran COVID-19. 

#Bersamakitacegahcovid19
#Patuhiprotokolercovid19 https://t.co/jC5GtDA31t","['patuh', 'protokol', 'sehat', 'terap', 'm', 'hindar', 'sebar', 'covid', 'bersamakitacegahcovid', 'patuhiprotokolercovid']",positif
704,"Di hari libur dan pergantian tahun ini, pemerintah menutup beberapa wisata agar tidak terjadi lonjakan penyebaran virus covid #ProkesJatim https://t.co/vLF4Dvowd3","['libur', 'ganti', 'perintah', 'tutup', 'wisata', 'lonjak', 'sebar', 'virus', 'covid', 'prokesjatim']",netral
1145,"aku gatau apa gmna._. tp sodara jauh papa pernah ngomong ""daerah sini mana ada covid"" lalu dengar berita duka barusan beliau meninggal karena covid-19.","['gatau', 'gmna', '', 'tp', 'sodara', 'papa', 'ngomong', 'daerah', 'covid', 'dengar', 'berita', 'duka', 'barusan', 'beliau', 'tinggal', 'covid']",negatif
628,"Today's year end read is a mini interview with @nwidyaningrum of @AKATIGA, an independent NGO that works with MSMEs all over Indonesia (&amp; has done so since the 90s). We talk about Covid's impact on the sector and what MSMEs gained from digital disruption https://t.co/lQpMyYtVIL","['today', 's', 'year', 'end', 'read', 'is', 'a', 'mini', 'interview', 'with', 'nwidyaningrum', 'of', 'akatiga', 'an', 'independent', 'ngo', 'that', 'works', 'with', 'msmes', 'all', 'over', 'indonesia', 'has', 'done', 'so', 'since', 'the', 's', 'we', 'talk', 'about', 'covid', 's', 'impact', 'on', 'the', 'sector', 'and', 'what', 'msmes', 'gained', 'from', 'digital', 'disruption']",negatif
60,"@sabdarati Bs tapi kan, kalo skrng ribet kemana mana banyak prosedur, blm juga resikonya kena covid kan
Yg penting pada sehat semua dan nnti akan ada waktunya saling bertemu lg","['sabdarati', 'skrng', 'ribet', 'mana', 'prosedur', 'blm', 'resiko', 'kena', 'covid', 'sehat', 'nnti', 'temu', 'lg']",positif
92,We raise too many children in a way that leaves them with an underdeveloped level of empathy. We've seen the result being evidenced by the lack of safety measures being adhered to against the spread of COVID-19 infections.,"['we', 'raise', 'too', 'many', 'children', 'in', 'a', 'way', 'that', 'leaves', 'them', 'with', 'an', 'underdeveloped', 'level', 'of', 'empathy', 'we', 've', 'seen', 'the', 'result', 'being', 'evidenced', 'by', 'the', 'lack', 'of', 'safety', 'measures', 'being', 'adhered', 'to', 'against', 'the', 'spread', 'of', 'covid', 'infections']",positif
567,@BigMike8109 @ABC7 You mean the department the nation is trying to defund? The one that has already taken major budget hits over the last few weeks and spread ultra thin with resources? The same department who is reporting record number of COVID cases as well since they interact with the public?,"['bigmike', 'abc', 'you', 'mean', 'the', 'department', 'the', 'nation', 'is', 'trying', 'to', 'defund', 'the', 'one', 'that', 'has', 'already', 'taken', 'major', 'budget', 'hits', 'over', 'the', 'last', 'few', 'weeks', 'and', 'spread', 'ultra', 'thin', 'with', 'resources', 'the', 'same', 'department', 'who', 'is', 'reporting', 'record', 'number', 'of', 'covid', 'cases', 'as', 'well', 'since', 'they', 'interact', 'with', 'the', 'public']",positif
194,"Sambang SMK Negeri 3 Yogyakarta, Personel Patroli Polsek Jetis  Polresta Yogyakarta menyapa Satpam dan Guru, disampaikan himbauan Protokol Kesehatan Pencegahan Covid-19. Jum'at (01/12/2021) siang.
.
#polresjogja #polsekjetisjogja #BersamaLawanCovid19
https://t.co/3ABWvcCkDU https://t.co/YS0yxNSw1h","['sambang', 'smk', 'negeri', 'yogyakarta', 'personel', 'patroli', 'polsek', 'jetis', 'polresta', 'yogyakarta', 'sapa', 'satpam', 'guru', 'himbauan', 'protokol', 'sehat', 'cegah', 'covid', 'jum', 'at', 'siang', 'polresjogja', 'polsekjetisjogja', 'bersamalawancovid']",positif
280,"#2 Maaf, selamat siang, untuk pengaduan pelayanan RS terkait pasien COVID-19 bisa diadukan kemana ya? Pasien dirawat disalah satu RS di Kota Semarang. Terima kasih atas kepedulian responnya bapak2 @hendrarprihadi @ganjarpranowo @dkksemarang @ppid_dinkesSMG @infosemarang","['maaf', 'selamat', 'siang', 'adu', 'layan', 'rs', 'kait', 'pasien', 'covid', 'adu', 'mana', 'pasien', 'rawat', 'salah', 'rs', 'kota', 'semarang', 'terima', 'kasih', 'peduli', 'responnya', 'hendrarprihadi', 'ganjarpranowo', 'dkksemarang', 'ppid dinkessmg', 'infosemarang']",positif
359,Hbd covid semoga cpt mati ya,"['hbd', 'covid', 'moga', 'cpt', 'mati']",positif
519,"@IdKalimantan Ada Om. Beliau adik kelas saya, Orang tua nya terpaksa harus pulkam dari Bali karna covid. Dia menurut saya sangat hebat,yg membiayai sekolah adik nya adalah dia,apalagi dia juga berjuang untuk kuliah nya sendiri. Beasiswa Pemkab yg dia terima benarÂ² dia pergunakan dg baik","['idkalimantan', 'om', 'beliau', 'adik', 'kelas', 'orang', 'tua', 'paksa', 'pulkam', 'bal', 'karna', 'covid', 'hebat', 'biaya', 'sekolah', 'adik', 'juang', 'kuliah', 'beasiswa', 'pemkab', 'terima', 'guna']",negatif
754,"Operasi yustisi penegakan protokol kesehatan &amp; edukasi gerakan 3M terus aktif dilaksanakan di wilayah Bulu, Sukoharjo mengingat kasus warga terkonfirmasi positif covid 19 terus saja bertambah https://t.co/OG53uKqSy1","['operasi', 'yustisi', 'tega', 'protokol', 'sehat', 'edukasi', 'gera', 'm', 'aktif', 'laksana', 'wilayah', 'bulu', 'sukoharjo', 'warga', 'konfirmasi', 'positif', 'covid', 'tambah']",negatif
